数据统计时间 Wed Jul 27 17:39:04 2022
组别名称 dict_keys(['本科生 创意1组', '本科生 创意2组', '本科生 创意3组', '本科生 创意4组', '本科生 创意5组', '本科生 创意6组'])
平均分 82.30958158995816
8个组平均分 [81.88575, 82.69075000000001, 80.91474999999998, 82.2315, 83.458, 82.68615384615386]
总队数 239 [40, 40, 40, 40, 40, 39]
计算规则：最终成绩 = 专家评审平均分数 * （全部参赛项目平均分数 / 项目所在组平均分数）
+------+-------------------------------------------------------------------------------+-------------------------------------+-----------+----------------+-------------------+---------+
| Star |                                      name                                     |              score_list             | ave_score |     group      |    final_score    | ranking |
|      |                             "非遗“草编赋能乡村振兴                            |  [88.9, 83.9, 83.76, 82.76, 78.89]  |   83.64   | 本科生 创意6组 | 83.25908370333912 |  82/239 |
|      |                  “混”世魔王—混合现实诱导技术机务维修培训系统                  |  [88.33, 85.8, 83.7, 82.97, 81.23]  |   84.41   | 本科生 创意5组 | 83.24848165554371 |  83/239 |
|      |                         慧学汉语-智慧国际中文学习平台                         |  [85.84, 85.68, 84.65, 83.25, 82.6] |    84.4   | 本科生 创意5组 | 83.23861925989682 |  84/239 |
|      |                                  AI防疫机械臂                                 |  [90.67, 84.8, 83.45, 80.0, 79.14]  |   83.61   | 本科生 创意6组 | 83.22922033041827 |  85/239 |
|      |                              边坡多功能树苗栽植机                             |  [86.32, 83.3, 82.76, 82.05, 79.42] |   82.77   | 本科生 创意1组 | 83.19840837020892 |  86/239 |
|      |                        MNWT-磁性纳米材料污水处理新航向                        | [84.29, 83.58, 81.76, 80.82, 78.42] |   81.77   | 本科生 创意3组 | 83.17957463393114 |  87/239 |
|      |                                中风患者康复助手                               | [83.87, 83.78, 82.88, 80.43, 77.61] |   81.71   | 本科生 创意3组 | 83.11854033678016 |  88/239 |
|      |                      推波助拦——新一代“隐身”涂层材料领跑者                     | [84.12, 82.76, 81.15, 80.22, 80.15] |   81.68   | 本科生 创意3组 | 83.08802318820467 |  89/239 |
|      |                     精艺电子——国内首创电路板竞逐定位检测仪                    |  [85.0, 84.08, 83.14, 83.0, 82.11]  |   83.47   | 本科生 创意2组 | 83.08523958621498 |  90/239 |
|      |                          星梦助农-“旧院黑鸡”地标打造                          |  [86.45, 83.2, 81.66, 81.64, 80.02] |   82.59   | 本科生 创意1组 |  83.017476710107  |  91/239 |
|      |                       臻新创懿-全国文印人集成方案引领者                       |  [85.5, 85.0, 83.11, 82.08, 81.32]  |    83.4   | 本科生 创意2组 | 83.01556225578447 |  92/239 |
|      |                           “随耕大漠”智能一体化植树车                          | [88.89, 85.55, 82.55, 79.55, 77.62] |   82.83   | 本科生 创意4组 |  82.9086498859468 |  93/239 |
|      |                  MindCo脑电捕捉--无线可穿戴脑机接口设备先行者                 | [86.11, 82.55, 82.41, 81.78, 81.17] |    82.8   | 本科生 创意4组 | 82.87862139993233 |  94/239 |
|      |                        笙安-φ-OTDR光纤周界智能安防系统                        |   [87.3, 83.0, 82.6, 82.25, 81.12]  |   83.25   | 本科生 创意6组 | 82.87085985536802 |  95/239 |
|      |                                    轨道之眼                                   |  [86.58, 85.6, 84.92, 84.23, 78.63] |   83.99   | 本科生 创意5组 | 82.83426103837363 |  96/239 |
|      |                                  音叉液位开关                                 |   [85.5, 84.11, 84.1, 83.0, 79.32]  |   83.21   | 本科生 创意2组 | 82.82643807318735 |  97/239 |
|      |                         康复之光-下肢外骨骼康复机器人                         |  [89.5, 86.89, 83.11, 80.0, 76.18]  |   83.14   | 本科生 创意2组 | 82.75676074275684 |  98/239 |
|      |                      驭驾环卫——智能无人驾驶定位投放消杀车                     | [84.55, 83.67, 83.47, 81.55, 80.05] |   82.66   | 本科生 创意4组 | 82.73848846519815 |  99/239 |
|      |             科技护航，助力健康——诚康数字光处理 3D 医疗定制器械项目            |  [87.6, 82.37, 82.0, 81.89, 81.18]  |   83.01   | 本科生 创意6组 | 82.63195287200121 | 100/239 |
|      |                          瓦几瓦——创意千年彝绣的新活法                         |  [84.6, 83.12, 82.73, 82.12, 78.32] |   82.18   | 本科生 创意1组 | 82.60535459543036 | 101/239 |
|      |                       可变纵列式旋翼无人机系统设计与开发                      | [84.18, 84.12, 83.55, 81.75, 78.99] |   82.52   | 本科生 创意4组 | 82.59835553046396 | 102/239 |
|      |               E“智”易学—基于语义知识图谱的视听课程智慧云教育平台              |  [86.8, 85.12, 83.55, 82.7, 80.53]  |   83.74   | 本科生 创意5组 | 82.58770114720095 | 103/239 |
|      |                                     逸而信                                    |  [87.79, 86.51, 80.55, 78.9, 78.55] |   82.46   | 本科生 创意4组 | 82.53829855843502 | 104/239 |
|      |                       易抄---致力水务信息化整体解决方案                       |  [86.0, 85.0, 83.12, 81.11, 79.08]  |   82.86   | 本科生 创意2组 | 82.47805142103479 | 105/239 |
|      |                             太阳能智能通风制冷系统                            |  [87.11, 84.92, 83.2, 82.51, 80.24] |    83.6   | 本科生 创意5组 | 82.44962760814423 | 106/239 |
|      |                        未卜先知-“诺玛”电机故障诊断系统                        | [87.66, 83.56, 83.55, 78.63, 78.36] |   82.35   | 本科生 创意4组 |  82.4281941097153 | 107/239 |
|      |                     荧光科技—“荧”造健康生活，助力大美中国                     | [83.08, 82.34, 80.78, 80.12, 78.68] |    81.0   | 本科生 创意3组 | 82.39630115382685 | 108/239 |
|      |            不再害“帕”——帕金森病步态障碍虚拟诱发与智能诊断机器人系统           | [83.55, 82.78, 80.24, 79.58, 78.48] |   80.93   | 本科生 创意3组 | 82.32509447381739 | 109/239 |
|      |              仓储不设“线”——集群仓储物流机器人无线动态充电解决方案             |  [83.46, 83.12, 82.66, 80.2, 79.97] |   81.88   | 本科生 创意1组 | 82.30380182859378 | 110/239 |
|      |                       智行者一号——物联网智能安全骑行头盔                      |  [85.67, 83.23, 82.89, 82.8, 82.56] |   83.43   | 本科生 创意5组 | 82.28196688214682 | 111/239 |
|      |                  椿龄“V”度——后疫情时代中医养生运动康复新平台                  | [85.21, 83.11, 82.55, 81.11, 78.75] |   82.15   | 本科生 创意4组 | 82.22800420295219 | 112/239 |
|      |                       翼达高飞——青少年无人机技术普及平台                      |  [86.0, 85.0, 82.69, 81.21, 78.11]  |    82.6   | 本科生 创意2组 | 82.21924990800716 | 113/239 |
|      |                               智程志远 未来童行                               |  [85.0, 84.65, 82.68, 81.11, 79.5]  |   82.59   | 本科生 创意2组 | 82.20929600365996 | 114/239 |
|      |                      近未来—Atom智能协同无人机生态缔造者                      |  [87.0, 83.31, 82.08, 80.0, 79.89]  |   82.46   | 本科生 创意6组 | 82.08445770178555 | 115/239 |
|      |                  北极星——基于双自由度的独立光伏发电及蓄能系统                 |  [85.98, 82.48, 81.33, 79.5, 79.03] |   81.66   | 本科生 创意1组 | 82.08266313291364 | 116/239 |
|      |                          铜基高效可回收光催化剂的研发                         | [86.66, 82.55, 82.17, 81.78, 76.85] |    82.0   | 本科生 创意4组 | 82.07786177287984 | 117/239 |
|      |                             红活起来——红色文创设计                            |  [86.9, 83.88, 82.3, 81.56, 81.33]  |   83.19   | 本科生 创意5组 | 82.04526938662104 | 118/239 |
|      |                          云监控—首创算法模拟智能体系                          | [88.18, 82.49, 81.34, 80.55, 77.11] |   81.93   | 本科生 创意4组 | 82.00779530551276 | 119/239 |
|      |                  塑战塑决——奋力“碳”索新时代，同心“塑”造绿未来                 | [83.15, 82.33, 81.78, 81.55, 80.65] |   81.89   | 本科生 创意4组 | 81.96775732416013 | 120/239 |
|      |                       药草芳韵—东方草本香膏的研发与推广                       | [85.78, 81.54, 80.12, 80.01, 75.35] |   80.56   | 本科生 创意3组 |  81.948716308053  | 121/239 |
|      |                    “绿色，健康，节能”办公写字楼控制系统设计                   |  [85.22, 83.66, 83.21, 81.75, 81.6] |   83.09   | 本科生 创意5组 | 81.94664543015197 | 122/239 |
|      |                          鸿渐之翼--领航无人机科创教育                         |  [85.6, 83.06, 82.51, 81.21, 75.13] |    81.5   | 本科生 创意1组 |  81.9218349906008 | 123/239 |
|      |                 医氦以航—国内提氦设备“辨症施治”集成方案开创者                 |  [85.78, 83.3, 81.65, 81.39, 75.01] |   81.43   | 本科生 创意1组 | 81.85147267833895 | 124/239 |
|      |                     “御火鸓鴖”火灾智能检测无人机系统领航者                    |  [83.5, 82.31, 82.12, 81.21, 77.93] |   81.41   | 本科生 创意1组 | 81.83136916054983 | 125/239 |
|     |                        基于区块链的多层级信用卡风控系统                       | [83.68, 82.75, 79.21, 78.87, 77.56] |   80.41   | 本科生 创意3组 | 81.79613056517553 | 126/239 |
|      |                       “翼农”田长—飞防让病虫害预检更高效                       | [84.62, 83.22, 81.55, 80.07, 78.87] |   81.67   | 本科生 创意4组 |  81.7475484267207 | 127/239 |
|      |              可持续监测pH敏感变色综合型磁力搅拌子的研发及市场应用             |  [86.4, 81.67, 81.55, 80.67, 80.0]  |   82.06   | 本科生 创意6组 | 81.68627939617419 | 128/239 |
|      |                       灵境心绎—基于VR的心理健康检测系统                       |  [83.76, 81.57, 80.47, 78.5, 77.22] |    80.3   | 本科生 创意3组 | 81.68423435373207 | 129/239 |
|      |                    抖一抖轻松装——螺钉组件快速批量组合新装备                   |  [86.1, 83.46, 82.37, 81.2, 76.99]  |   82.02   | 本科生 创意6组 | 81.64646156561304 | 130/239 |
|      |                        造价之星——重大项目BIM应用先行者                        |  [83.91, 83.22, 80.3, 80.28, 78.28] |    81.2   | 本科生 创意1组 | 81.62028222376424 | 131/239 |
|      |                              CIDN——无人机反制技术                             | [85.55, 83.11, 82.56, 78.77, 77.69] |   81.54   | 本科生 创意4组 | 81.61742498732468 | 132/239 |
|      |                              SLM-3D打印高强铝合金                             | [83.33, 82.55, 81.78, 81.22, 78.67] |   81.51   | 本科生 创意4组 |  81.5873965013102 | 133/239 |
|      |                         可”视“线——高效红外图像增强系统                        | [82.78, 80.14, 79.95, 79.36, 78.66] |   80.18   | 本科生 创意3组 |  81.5621657594301 | 134/239 |
|      |             “蓝津慧眼”基于深度学习技术的立体式智能水域安全监测系统            |  [84.12, 82.11, 82.0, 81.36, 80.0]  |   81.92   | 本科生 创意2组 | 81.54238441239644 | 135/239 |
|      |                耕农者——一种小型多功能复合农业机器人的设计与实现               |  [83.12, 81.54, 81.2, 80.22, 79.05] |   81.03   | 本科生 创意1组 | 81.44940232255685 | 136/239 |
|      |                     共”零”互”盈”——”零企悦“零工数字共享平台                    | [83.76, 82.56, 78.44, 78.41, 77.12] |   80.06   | 本科生 创意3组 | 81.44009716512812 | 137/239 |
|      |                     基于掌纹特征的人脸识别综合测温门禁系统                    |  [88.9, 81.34, 80.65, 80.08, 77.91] |   81.78   | 本科生 创意6组 | 81.40755458224622 | 138/239 |
|      |                           生态环境无人机智能监测系统                          |  [83.17, 82.3, 81.39, 81.23, 76.82] |   80.98   | 本科生 创意1组 |  81.3991435280841 | 139/239 |
|      |                             区块链药物溯源审计平台                            | [83.55, 82.33, 81.78, 79.73, 79.15] |   81.31   | 本科生 创意4组 | 81.38720659454708 | 140/239 |
|      |                        基于PSO-Elman井盖防倒灌预警系统                        | [85.44, 81.72, 81.55, 79.22, 78.55] |    81.3   | 本科生 创意4组 | 81.37719709920891 | 141/239 |
|      |                                    天使护颜                                   |  [85.46, 83.27, 79.51, 79.5, 76.96] |   80.94   | 本科生 创意1组 | 81.35893649250588 | 142/239 |
|      |                           智慧安全——智能楼宇疏散系统                          |  [84.6, 81.87, 81.09, 81.0, 79.97]  |   81.71   | 本科生 创意6组 | 81.33787337876423 | 143/239 |
|      |               空中课堂—基于数字图像处理技术的智慧云课堂管理平台               | [83.51, 82.44, 80.78, 79.88, 79.55] |   81.23   | 本科生 创意4组 | 81.30713063184183 | 144/239 |
|      |                      光热纤膜—海水淡化领域中的高效节能者                      |  [84.36, 83.0, 82.0, 80.88, 78.11]  |   81.67   | 本科生 创意2组 | 81.29353680371604 | 145/239 |
|      |                    跃华科技——新一代防火减灾预警安全的领航者                   |  [83.5, 82.22, 82.11, 82.0, 78.36]  |   81.64   | 本科生 创意2组 |  81.2636750906744 | 146/239 |
|      |                      基于铁磁流体原理的水体微塑料净化装置                     |  [84.14, 82.56, 81.01, 80.4, 75.91] |    80.8   | 本科生 创意1组 | 81.21821186798215 | 147/239 |
|      |                         艺就业--做艺术生易就业的领航员                        |  [82.28, 82.1, 81.04, 80.16, 78.39] |   80.79   | 本科生 创意1组 |  81.2081601090876 | 148/239 |
|      |                                防雾防甲醛护目镜                               |  [87.0, 80.59, 80.22, 80.11, 80.0]  |   81.58   | 本科生 创意2组 | 81.20395166459109 | 149/239 |
|      |                            三赞胶——药物缓控释的大门                           |  [85.88, 84.56, 83.4, 80.12, 77.53] |    82.3   | 本科生 创意5组 |  81.1675161740463 | 150/239 |
|      |                     梯智云-全天候预防式电梯维保智能云管家                     |   [84.6, 82.13, 81.5, 81.35, 78.0]  |   81.52   | 本科生 创意6组 | 81.14873868359882 | 151/239 |
|      |                          AI智能环保—声波趋光诱捕装置                          |  [85.8, 81.25, 80.21, 80.2, 80.05]  |    81.5   | 本科生 创意6组 | 81.12882976831825 | 152/239 |
|      |                       功能多肽修饰的新型可降解输尿管支架                      |  [86.5, 81.21, 81.11, 80.01, 78.68] |    81.5   | 本科生 创意6组 | 81.12882976831825 | 153/239 |
|      |                    雪见茗坞——中医药文化体验店崭新模式开创者                   | [83.76, 80.88, 80.41, 78.64, 75.01] |   79.74   | 本科生 创意3组 | 81.11458091365621 | 154/239 |
|      |                  水中"柜"族——先进的风冷/水冷一体化冷柜提供商                  |  [85.56, 83.97, 81.4, 80.66, 79.58] |   82.23   | 本科生 创意5组 | 81.09847940451795 | 155/239 |
|      |                     消波先锋—新型电磁吸波面料的开发与应用                     |  [86.25, 82.4, 81.35, 81.33, 79.52] |   82.17   | 本科生 创意5组 | 81.03930503063651 | 156/239 |
|      |                         “油”必有方——废气治理方案提供商                        |  [84.56, 83.0, 82.0, 80.38, 77.11]  |   81.41   | 本科生 创意2组 |  81.0347352906884 | 157/239 |
|      |                      千运千寻——京杭大运河沉浸式数字化文创                     |  [84.5, 83.0, 81.36, 80.11, 78.08]  |   81.41   | 本科生 创意2组 |  81.0347352906884 | 158/239 |
|      |                         智能守护者物联网巡航消杀机器人                        |  [83.37, 82.22, 81.65, 79.7, 76.13] |   80.61   | 本科生 创意1组 | 81.02722844898565 | 159/239 |
|      |                     赛丁——“新活力 新成长”青少年体育生态岛                     |  [84.0, 82.56, 82.28, 80.0, 78.11]  |   81.39   | 本科生 创意2组 | 81.01482748199399 | 160/239 |
|      |                    非严肃性水族科普融媒体IP—如果水族会说话                    |  [84.6, 82.59, 81.43, 78.86, 75.36] |   80.57   | 本科生 创意1组 | 80.98702141340743 | 161/239 |
|      |                  艾兴--B细胞淋巴瘤/白血病-2基因蛋白检测试剂盒                 |  [87.35, 83.11, 81.2, 79.54, 79.15] |   82.07   | 本科生 创意5组 | 80.94068107416743 | 162/239 |
|      |                     DAO Space—版藏（国内NFT数字藏品项目）                     | [85.11, 81.55, 80.22, 79.13, 78.23] |   80.85   | 本科生 创意4组 | 80.92676980899189 | 163/239 |
|      |                       拾忆花集—科技触见非遗 手工造就永生                      |  [83.11, 83.0, 82.0, 81.11, 76.98]  |   81.24   | 本科生 创意2组 | 80.86551891678573 | 164/239 |
|      |                        基于两栖勘测车的机场裂缝检测系统                       |  [84.3, 80.45, 80.22, 80.12, 77.11] |   80.44   | 本科生 创意1组 | 80.85634854777827 | 165/239 |
|      |                            F.cavok民航文创领航先锋                            | [82.54, 81.02, 78.76, 78.34, 76.75] |   79.48   | 本科生 创意3组 |  80.8500989593353 | 166/239 |
|      |                    心通生物——新型介入心脏生物瓣膜领域引领者                   |  [85.97, 83.1, 81.66, 80.84, 78.12] |   81.94   | 本科生 创意5组 | 80.81246993075764 | 167/239 |
|      |                     净化卫士—— 医疗级别的杀菌消毒净化系统                     | [81.68, 80.53, 80.23, 77.88, 76.78] |   79.42   | 本科生 创意3组 | 80.78906466218432 | 168/239 |
|      |                                  协“医”手作室                                 | [84.06, 81.66, 80.02, 79.55, 78.23] |    80.7   | 本科生 创意4组 | 80.77662737891956 | 169/239 |
|      |                            视力启明星——VR眼睛呵护仪                           |  [85.9, 81.54, 80.0, 79.02, 78.89]  |   81.07   | 本科生 创意6组 | 80.70078808978602 | 170/239 |
|      |               “京韵拾光”——国潮3.0时代的非遗文化娱教AVG手游开拓者              | [84.75, 78.93, 78.87, 77.21, 76.68] |   79.29   | 本科生 创意3组 | 80.65682368502385 | 171/239 |
|      |                               蜜糖客红糖甜蜜青春                              |  [83.62, 83.58, 83.21, 82.8, 75.55] |   81.75   | 本科生 创意5组 | 80.62508441346641 | 172/239 |
|      |                                Balance—智能轮椅                               |  [82.85, 82.3, 80.45, 80.41, 78.8]  |   80.96   | 本科生 创意6组 | 80.59128905574288 | 173/239 |
|      |                          国产化社区电动车智能充电管家                         |  [85.0, 82.11, 81.0, 78.32, 78.01]  |   80.89   | 本科生 创意2组 | 80.51713226463316 | 174/239 |
|      |                  理想书店--线上线下交互式思辨表达能力教育平台                 |  [86.12, 81.6, 81.34, 79.67, 79.36] |   81.62   | 本科生 创意5组 | 80.49687327005661 | 175/239 |
|      |                              新型多功能头部解剖台                             | [84.75, 80.56, 77.89, 77.38, 75.01] |   79.12   | 本科生 创意3组 |  80.4838931764294 | 176/239 |
|      |                          拼途--5G背景下的深度研学平台                         |  [86.63, 81.9, 81.55, 80.28, 77.53] |   81.58   | 本科生 创意5组 | 80.45742368746897 | 177/239 |
|      |                         智能羚雀-陆空监测一体的先行者                         |  [85.7, 82.14, 78.27, 77.12, 76.85] |   80.02   | 本科生 创意1组 | 80.43417467420706 | 178/239 |
|      |                        基于HUD和LSTM的实时播报智能眼镜                        |  [82.5, 82.45, 82.0, 81.88, 75.11]  |   80.79   | 本科生 创意2组 |  80.417593221161  | 179/239 |
|      |                 福寿颐--新医学背景下的智慧养老全产业链服务平台                |  [84.5, 82.11, 80.35, 78.88, 78.0]  |   80.77   | 本科生 创意2组 | 80.39768541246657 | 180/239 |
|      |                             STM32智能机械臂搬运号                             |  [86.2, 82.48, 80.78, 77.1, 76.89]  |   80.69   | 本科生 创意6组 | 80.32251869945522 | 181/239 |
|      |                    “翼果乘风，逐梦蓝天”——航空科普教育传播者                   |  [85.3, 82.25, 79.2, 78.45, 78.21]  |   80.68   | 本科生 创意6组 | 80.31256424181493 | 182/239 |
|      |                                “粒志蟹”平台构建                               | [85.78, 78.95, 78.27, 76.56, 75.03] |   78.92   | 本科生 创意3组 | 80.28044551925946 | 183/239 |
|      |                    愈创科技——新型自组装短肽水凝胶敷料引领者                   | [81.56, 80.12, 78.91, 78.89, 75.01] |    78.9   | 本科生 创意3组 | 80.26010075354247 | 184/239 |
|      |                          创芯——类器官芯片创新技术平台                         | [82.11, 81.33, 80.15, 79.55, 77.53] |   80.13   | 本科生 创意4组 | 80.20608614464466 | 185/239 |
|      |                律音阁音乐美育教育中心——“双减”之下艺培行业破局者               |  [84.62, 79.43, 79.04, 78.14, 77.5] |   79.75   | 本科生 创意1组 | 80.16277718405416 | 186/239 |
|      |                           风吹麦浪—乡村公益支教播客                           | [83.76, 82.15, 76.99, 76.01, 75.05] |   78.79   | 本科生 创意3组 | 80.14820454209901 | 187/239 |
|      |                           皮玩律影—皮影文化商业变现                           | [84.56, 80.15, 78.24, 75.55, 75.01] |    78.7   | 本科生 创意3组 | 80.05665309637253 | 188/239 |
|      |               全地形乡村垃圾处理方案--基于仿象鼻机械臂拾荒机器人              | [84.55, 81.47, 80.11, 78.35, 75.11] |   79.92   | 本科生 创意4组 | 79.99588674254338 | 189/239 |
|      |                          "职达Z世代"——高校职场直通车                          | [82.55, 80.68, 80.05, 78.91, 77.33] |    79.9   | 本科生 创意4组 | 79.97586775186707 | 190/239 |
|      |              太阳能协同余热循环供能的粪便制生物炭及自产水冲厕装置             |  [85.11, 80.98, 80.08, 78.5, 77.0]  |   80.33   | 本科生 创意2组 | 79.95971362118904 | 191/239 |
|      |                              数字孪生智慧运维系统                             | [82.33, 79.55, 79.39, 79.22, 78.77] |   79.85   | 本科生 创意4组 | 79.92582027517628 | 192/239 |
|      |                    缘茶—基于区块链技术的可溯源茶叶销售平台                    | [82.67, 80.34, 79.55, 79.01, 77.65] |   79.84   | 本科生 创意4组 | 79.91581077983813 | 193/239 |
|      |                        元融启行—新时代虚拟数字IP赋能者                        | [82.74, 80.75, 77.58, 76.15, 75.15] |   78.47   | 本科生 创意3组 | 79.82268829062708 | 194/239 |
|      |                              探针循迹-智能拾取车                              |  [82.13, 80.5, 80.43, 78.32, 75.64] |    79.4   | 本科生 创意1组 | 79.81096562274485 | 195/239 |
|      |                                    云起东巴                                   |  [84.8, 82.08, 79.09, 77.6, 77.27]  |   80.17   | 本科生 创意6组 | 79.80488690216042 | 196/239 |
|      |                               隧道救援一体化系统                              | [81.55, 80.09, 79.33, 78.77, 78.24] |    79.6   | 本科生 创意4组 | 79.67558289172239 | 197/239 |
|      |                        碳索者—工厂碳资产管理系统设计者                        |  [83.5, 80.35, 79.11, 79.0, 78.18]  |   80.03   | 本科生 创意2组 | 79.66109649077255 | 198/239 |
|      |                      清循环保-再生资源回收类生活服务平台                      | [86.55, 82.15, 79.85, 77.47, 71.66] |   79.54   | 本科生 创意4组 | 79.61552591969345 | 199/239 |
|      |                    药香花坊——中草药花卉系列产品的养护和销售                   |  [82.1, 81.88, 80.23, 80.01, 75.5]  |   79.94   | 本科生 创意6组 | 79.57593437643388 | 200/239 |
|      |              PD-VR——基于虚拟现实技术的帕金森患者功能康复训练设备              |  [82.18, 80.5, 80.11, 79.0, 77.65]  |   79.89   | 本科生 创意2组 | 79.52174182991152 | 201/239 |
|      |                          职你所想—求职类综合服务平台                          |  [82.08, 80.5, 80.11, 78.65, 78.0]  |   79.87   | 本科生 创意2组 |  79.5018340212171 | 202/239 |
|      |                        基于中国吉祥文化的文创设计与开发                       |  [85.7, 82.3, 81.05, 75.16, 75.08]  |   79.86   | 本科生 创意6组 | 79.49629871531161 | 203/239 |
|      |                角径—老旧社区韧性改造及韧性社区智慧赋能的开拓者                |  [83.98, 82.9, 79.8, 78.65, 76.97]  |   80.46   | 本科生 创意5组 | 79.35283537501537 | 204/239 |
|      |        系统思维——助推“医学PBL教学”的职业教育与临床综合思维培训服务平台        |  [83.36, 81.7, 80.89, 78.75, 77.32] |    80.4   | 本科生 创意5组 | 79.29366100113394 | 205/239 |
|      |                     缘敬而生——古典家具传承展教综合服务平台                    |  [81.25, 78.9, 76.73, 76.55, 75.98] |   77.88   | 本科生 创意3组 | 79.22251770197575 | 206/239 |
|      |            班客屋（Bank House）——财学金融实训平台与“班客屋”剧本游戏           |  [84.5, 83.87, 77.1, 76.43, 75.88]  |   79.56   | 本科生 创意6组 | 79.19766498610306 | 207/239 |
|      |                    "合时"——基于大数据共享的即时线上援助平台                   |  [82.55, 80.12, 79.34, 76.9, 76.55] |   79.09   | 本科生 创意4组 | 79.16509862947643 | 208/239 |
|      |                             洁境-全功能落叶清理车                             |  [81.13, 79.63, 79.0, 78.27, 75.64] |   78.73   | 本科生 创意1组 | 79.13749777680984 | 209/239 |
|      |          智造医百分处理箱——“智能感应＋高效消毒”新型医疗废物分类处理箱         | [80.98, 79.01, 77.32, 76.51, 75.01] |   77.77   | 本科生 创意3组 | 79.11062149053228 | 210/239 |
|      |                              农用磁导航无人运输车                             |  [82.5, 81.09, 78.11, 78.0, 77.12]  |   79.36   | 本科生 创意2组 | 78.99418489950907 | 211/239 |
|      |                       FYG大学生私人管家-职业生涯规划系统                      |  [82.76, 77.69, 77.29, 75.35, 75.1] |   77.64   | 本科生 创意3组 | 78.97838051337182 | 212/239 |
|      |                        “妙笔”输入法——医学领域专业输入法                       |  [84.11, 80.32, 79.0, 77.28, 76.0]  |   79.34   | 本科生 创意2组 | 78.97427709081462 | 213/239 |
|      |                               明空VR教育游戏教学                              | [80.22, 80.07, 79.55, 78.19, 76.43] |   78.89   | 本科生 创意4组 |  78.9649087227133 | 214/239 |
|      | 智·准——基于大数据采集与可视化平台下的天津市城市体育公园体育设施精准化配置体系 | [80.55, 80.12, 79.27, 78.28, 76.11] |   78.87   | 本科生 创意4组 |  78.944889732037  | 215/239 |
|      |                           "如意"盒子--园艺疗法课程包                          |  [81.2, 77.52, 77.38, 76.78, 75.11] |    77.6   | 本科生 创意3组 | 78.93769098193782 | 216/239 |
|      |                              非遗传统体育VR体验馆                             | [80.78, 80.66, 75.67, 75.38, 75.21] |   77.54   | 本科生 创意3组 | 78.87665668478685 | 217/239 |
|      |                   中华本草全景汇——创新型中药教育生态的开创者                  |  [82.4, 78.41, 77.85, 77.23, 75.78] |   78.33   | 本科生 创意1组 | 78.73542742102774 | 218/239 |
|      |                     幽兰空净——四级滤网技术做环保科技的专家                    |  [86.2, 80.01, 78.25, 75.9, 75.09]  |   79.09   | 本科生 创意6组 |  78.7298054770097 | 219/239 |
|      |                               呼吸指纹，新冠难藏                              |  [78.9, 78.55, 77.54, 76.78, 75.01] |   77.36   | 本科生 创意3组 |  78.6935537933339 | 220/239 |
|      |                         中医香疗--穿越千年而未泯的芬芳                        |  [81.5, 80.11, 79.36, 77.0, 76.88]  |   78.97   | 本科生 创意2组 | 78.60598262996761 | 221/239 |
|      |                            穿越旧时遗风邂逅江西臻境                           |  [82.1, 81.05, 80.52, 78.9, 75.88]  |   79.69   | 本科生 创意5组 | 78.59343091020352 | 222/239 |
|      |                        ”百善苑“互联网+社区养老服务平台                        |  [83.23, 82.5, 80.23, 77.05, 75.39] |   79.68   | 本科生 创意5组 | 78.58356851455662 | 223/239 |
|      |                    伴友——“电竞+文旅”推动地方经济多元化发展                    |  [80.45, 78.32, 78.3, 76.81, 76.67] |   78.11   | 本科生 创意1组 | 78.51428872534758 | 224/239 |
|      |                               家庭版3d打印雪糕机                              |   [86.5, 78.0, 77.5, 76.69, 75.11]  |   78.76   | 本科生 创意2组 | 78.39695063867607 | 225/239 |
|      |                         天津传统技艺IP形象及衍生品设计                        |  [81.25, 80.9, 79.8, 78.12, 77.37]  |   79.49   | 本科生 创意5组 | 78.39618299726537 | 226/239 |
|      |       “藏数阁”—基于区块链智能合约的中华文化数字藏品在线交易平台系统开发       |  [80.17, 78.65, 77.01, 77.0, 76.56] |   77.88   | 本科生 创意1组 | 78.28309827077288 | 227/239 |
|      |         牛奶卫士—牛奶及其制品中的β-内酰胺类抗生素特异性可视化检测平台         |  [80.58, 80.45, 79.0, 77.11, 76.0]  |   78.63   | 本科生 创意2组 | 78.26754988216226 | 228/239 |
|      |                                智合MCN创作中心                                |  [81.08, 80.0, 78.11, 77.0, 76.98]  |   78.63   | 本科生 创意2组 | 78.26754988216226 | 229/239 |
|      |                                   红“传”启航                                  |  [80.12, 80.06, 79.5, 77.0, 75.66]  |   78.47   | 本科生 创意6组 | 78.11262910331206 | 230/239 |
|      |                         创新“互动+”自然教育与旅游平台                         |  [78.42, 78.2, 78.12, 76.35, 76.15] |   77.45   | 本科生 创意1组 | 77.85087263830715 | 231/239 |
|      |                   非宠不可——宠物寄养+非遗文创的智能服务平台                   |  [80.01, 79.8, 78.8, 77.23, 75.16]  |    78.2   | 本科生 创意6组 | 77.84385874702438 | 232/239 |
|      |                 “脊健”——更有效、更安心 的智能家用脊柱健康卫士                 |  [82.5, 81.85, 80.19, 75.41, 70.0]  |   77.99   | 本科生 创意6组 |  77.6348151365784 | 233/239 |
|      |                       山家清供——颠覆喜茶的新式茶饮创新者                      |  [81.7, 76.33, 76.21, 75.98, 75.86] |   77.22   | 本科生 创意1组 | 77.61968218373244 | 234/239 |
